indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y015_019,13,69,66.97040298609878,0.10116742190414785,0.042190949183725235,0.04336765588880631,0.21841367251227156
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y015_019,13,69,66.97040298609878,0.3742511786245481,0.0498014368296834,0.2827581913246672,0.47571342756222185
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y015_019,13,69,66.97040298609878,0.3742511786245481,0.0498014368296834,0.2827581913246672,0.47571342756222185
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y015_019,13,69,66.97040298609878,0,0,,
sti12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y015_019,13,69,66.97040298609878,0.04509492781047603,0.02105291394978204,0.017791583756819558,0.10962216466485036
eversex,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,1,0,,
sex12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,0.7371480639557961,0.04911597027605009,0.6305020467301243,0.8217170998528118
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,0.36204999201535887,0.06293866693324365,0.24963447696763638,0.491902571477562
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,0.3750980719404372,0.06270966829872786,0.26216178037436755,0.5034870383883642
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,0.3750980719404372,0.06270966829872786,0.26216178037436755,0.5034870383883642
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,67,65.3124948146773,0,0,,
sti12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y020_024,13,68,66.28450201781833,0.19027023422902767,0.05526763747183202,0.1042060203418176,0.3218746658625676
eversex,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,53,50.899202764788825,1,0,,
sex12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,55,52.82975392493671,0.8252765534708947,0.047056891445302354,0.7135924482591863,0.8995407389292105
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,55,52.82975392493671,0.5294787452532166,0.07344958219291459,0.3870354469532188,0.6672769259135045
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,55,52.82975392493671,0.2957978082176781,0.06910271381718049,0.17981590771993633,0.44591653722644287
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,55,52.82975392493671,0.2957978082176781,0.06910271381718049,0.17981590771993633,0.44591653722644287
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,55,52.82975392493671,0,0,,
sti12m,NAM2013DHS,CY2013Q3,NAM_2_13,Rundu,all,female,Y025_029,14,56,53.760578383176124,0.29571863833146134,0.047632367498272224,0.21148043806209765,0.39663299144593767
eversex,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,61,60.43073234051702,0.8245295299687747,0.07045338557588712,0.6440352631398747,0.9242652904516849
sex12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0.7615248294951109,0.08057082702258175,0.5723631556569482,0.8839742540076555
sexcohab,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0.25668833340051506,0.06733649577900208,0.14742284470972655,0.40816730825147807
sexnonreg,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0.5048364960945958,0.07332516790046126,0.3645740309324992,0.6443417908625171
sexnonregplus,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0.5048364960945958,0.07332516790046126,0.3645740309324992,0.6443417908625171
sexpaid12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0,0,,
sti12m,NAM2013DHS,CY2013Q3,NAM_2_14,Nkurenkuru,all,female,Y015_024,7,62,61.42270118740253,0.1087411927128009,0.03500419935449897,0.05670259881998658,0.1984887188291003
