indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_024,7,72,62.715293978627905,0.01519797573853177,0.013567115481317865,0.002604453633574458,0.08358293032740884
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_024,7,72,62.715293978627905,0.01519797573853177,0.013567115481317865,0.002604453633574458,0.08358293032740884
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_024,7,72,62.715293978627905,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_024,7,72,62.715293978627905,0.08624420058176405,0.014752422339754748,0.06138247846324962,0.11988945129137359
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0.3900717970388134,0.07221399171804799,0.2607809599419952,0.5369059043182522
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0.3412749742719916,0.0680068719329595,0.2226079827437445,0.4838299239428735
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0.3412749742719916,0.0680068719329595,0.2226079827437445,0.4838299239428735
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0,0,,
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0,0,,
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y015_019,7,40,34.79823292027512,0,0,,
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.890355737065299,0.05105680891401176,0.7444662187278296,0.957687825716894
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.7131787002092228,0.04226027818550188,0.6238568849187728,0.7884810866071514
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.6792511882325918,0.051665347277595,0.5709058203114592,0.7712031908465141
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.03392751197663098,0.028286194990954056,0.006429109585411569,0.1600903635508414
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.03392751197663098,0.028286194990954056,0.006429109585411569,0.1600903635508414
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y020_024,7,32,27.919047704663793,0.19252900507889883,0.04190934062483161,0.12324779492423524,0.28796396894166504
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,1,0,,
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0.9300957852401913,0.0421162758205351,0.7889422509772794,0.9793214281786309
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0.9300957852401913,0.0421162758205351,0.7889422509772794,0.9793214281786309
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0,0,,
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0,0,,
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_6,Chipinge,all,female,Y025_029,7,21,19.190740881064812,0.09218857889514528,0.05271372707494679,0.02870042415633163,0.2587112212548612
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.5574887925586002,0.05727666345037509,0.4442132447213964,0.6650839067710678
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.46033068531929544,0.06433974074848565,0.3392538754573733,0.5862775677685874
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.41605025890227276,0.05994696890013767,0.3052083213008772,0.5360870904011331
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.0442804264170227,0.02176633382166914,0.016626474593606482,0.11266029438688195
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.0442804264170227,0.02176633382166914,0.016626474593606482,0.11266029438688195
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_024,7,70,61.43668880932745,0.02120073877691834,0.015090593443876244,0.005180797439367926,0.08264205326679122
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.23746211932412245,0.05062309645616723,0.15256877546528888,0.35007855186221826
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.1749709462654416,0.044403458534232956,0.10398811736881866,0.2793032609465933
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.07887439632124861,0.0490676300184427,0.022282137845855733,0.2434156236268166
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.09609654994419298,0.045233129894334034,0.036897552950100845,0.2278091147655809
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.09609654994419298,0.045233129894334034,0.036897552950100845,0.2278091147655809
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y015_019,7,34,29.30966855790273,0.013124719632183686,0.01305237485558248,0.0018418723053400948,0.08746694590206638
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0.8309735033207475,0.04806314713884313,0.7154204998282223,0.9057853795406888
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0.7041901265013293,0.08644816792511974,0.5134809449277821,0.8430006497819827
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0.7041901265013293,0.08644816792511974,0.5134809449277821,0.8430006497819827
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0,0,,
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0,0,,
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y020_024,7,36,32.188526203824956,0.02810225025902243,0.026528421749785484,0.004290304766738522,0.16250535337879135
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,1,0,,
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0.9325010799383577,0.03584866187834157,0.8189832802218964,0.9768433239752049
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0.9115466024922275,0.04004158051204209,0.7956497909984359,0.9646344105337799
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0.02095447744613023,0.022028373949305166,0.0026023493366404307,0.14934892461179142
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0.02095447744613023,0.022028373949305166,0.0026023493366404307,0.14934892461179142
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_7,Makoni,all,female,Y025_029,7,27,24.335381388683267,0.08167539264045517,0.03775826167414421,0.03209387906389585,0.1926119972620513
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0.5208787610108544,0.05428244677736515,0.41514252769653365,0.6247768315615515
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0.50594109489078,0.05099723406771787,0.40706740804957403,0.604352248598729
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0.4500937167586098,0.06662901917339654,0.32565344668196383,0.5811086791288446
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0.055847378132170146,0.02072860223392102,0.026644514036892854,0.11333045682397294
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0.055847378132170146,0.02072860223392102,0.026644514036892854,0.11333045682397294
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,121,99.0333537102542,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_024,11,122,100.01313879621631,0.0319077399330797,0.01758623214902774,0.010683279706395883,0.09140303626871041
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0.33033939209230956,0.058685642269772804,0.2267762989287052,0.4534609634008479
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0.30210535876398237,0.04999002131529605,0.2138280241949404,0.40791747435458614
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0.22427875224131638,0.07716980198198072,0.10810286846449513,0.4081690719355526
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0.077826606522666,0.03727869760305077,0.02958955655264341,0.18935568889910426
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0.077826606522666,0.03727869760305077,0.02958955655264341,0.18935568889910426
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,61,49.127119881598865,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y015_019,11,62,50.08913368275715,0.014807411654769955,0.01550301538045333,0.001868800368681131,0.10766370174088187
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.7349382429021449,0.06524773753774823,0.5898517373481302,0.8424132718312086
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.7349382429021449,0.06524773753774823,0.5898517373481302,0.8424132718312086
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.7037832014159054,0.07434148872729118,0.5415175439631204,0.826970088463568
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.031155041486239488,0.021149150912754263,0.008078751677819712,0.11266031011215766
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.031155041486239488,0.021149150912754263,0.008078751677819712,0.11266031011215766
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y020_024,11,60,50.405154235829855,0.051433261780244155,0.032221052412887724,0.014642316584338379,0.16517106164780188
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,1,0,,
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,0.9079637919797937,0.03856318641912605,0.7997212833112157,0.9605886179400138
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,0.8019022814935775,0.06025637787004005,0.6580865938725854,0.8948881411069399
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,0.10606151048621636,0.062220926122091604,0.03174226648409295,0.3004015755559314
sexnonregplus,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,0.10606151048621636,0.062220926122091604,0.03174226648409295,0.3004015755559314
sexpaid12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,28,23.84133940768265,0,0,,
sti12m,ZWE2005DHS,CY2005Q4,ZWE_2_8,Mutare,all,female,Y025_029,9,29,24.834982897967603,0.16325418421359608,0.10121314241774976,0.04367114442313474,0.45462279777245346
eversex,ZWE2005DHS,CY2005Q4,ZWE_2_9,Mutasa,all,female,Y015_024,8,78,64.69073952339323,0.574723046596305,0.07639612696762843,0.4227561538623124,0.7137698886089511
sex12m,ZWE2005DHS,CY2005Q4,ZWE_2_9,Mutasa,all,female,Y015_024,8,78,64.69073952339323,0.48167123154125213,0.047378374503805665,0.39048181764423934,0.5740981596697814
sexcohab,ZWE2005DHS,CY2005Q4,ZWE_2_9,Mutasa,all,female,Y015_024,8,78,64.69073952339323,0.4234977105080889,0.051566590419467484,0.32686537731824705,0.5263591751326387
sexnonreg,ZWE2005DHS,CY2005Q4,ZWE_2_9,Mutasa,all,female,Y015_024,8,78,64.69073952339323,0.05817352103316328,0.01655344802603303,0.0330363490022484,0.10045049508487525
