indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y015_019,74,374,144.53679774791712,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y015_019,74,374,144.53679774791712,0.00455248842743208,0.002611066308113393,0.0014762232930454612,0.013949748430324078
eversex,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0.6033160916024298,0.05251390873283803,0.4973094358786857,0.7004339931545499
sex12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0.5095337134736301,0.05360257969036574,0.40558437158957344,0.612665113069794
sexcohab,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0.43655412925094383,0.052034707582471675,0.33854621037807003,0.5397811733302105
sexnonreg,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0.07297958422268619,0.020092173763829036,0.04213298312716944,0.12349804205623369
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y020_024,74,320,138.9729223218915,0.03140809967197879,0.022075195052760496,0.007759800587320766,0.11851728947461648
eversex,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0.865132979673771,0.03649533371823189,0.7765273269261499,0.9221299858663052
sex12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0.7785380799672947,0.05349290011706298,0.6568032965705604,0.8659081330738675
sexcohab,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0.7312465164688279,0.062204731837965314,0.5940134847434163,0.8349784867616332
sexnonreg,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0.047291563498466804,0.02231964020386216,0.0184527776431455,0.11587988230440684
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_1_2,Zanzibar,all,female,Y025_029,73,266,99.49908346765322,0.0743312681210365,0.02157318342316006,0.04162638184901155,0.12926581216088118
eversex,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,74,66.50278317528367,0.770538343368308,0.060677949350662265,0.6315160020547333,0.8680677184771549
sex12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,74,66.50278317528367,0.68162480335807,0.07220837144181022,0.527246360770991,0.8043023069570802
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,74,66.50278317528367,0.5596732444808361,0.07108104849727089,0.4193405015135004,0.6910757561641794
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,74,66.50278317528367,0.12195155887723386,0.04983804404894996,0.05283469579288034,0.25695604320387977
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,74,66.50278317528367,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_024,20,75,67.44671213075245,0.03982713548153641,0.020816286227091026,0.014071078894713613,0.10758337114213326
eversex,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0.652938608916952,0.08236722200791881,0.47990620675853307,0.7932095277218425
sex12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0.574045871210752,0.10272001412389603,0.37168617638459356,0.7543122836019457
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0.47635584632142697,0.09490474976333278,0.30146016732647796,0.6572492684887112
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0.09769002488932502,0.06291371114161842,0.026031767643784072,0.3048609224285198
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y015_019,15,41,37.66421054641008,0.04884501244466251,0.03145685557080921,0.013438674237503893,0.16219844689375412
eversex,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,33,28.86427938692223,0.9302184178904297,0.05347599031305129,0.7261923270382824,0.9852943645540496
sex12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,33,28.86427938692223,0.8276983636635962,0.06305298313369212,0.668820444242211,0.9195278646400296
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,33,28.86427938692223,0.6728038430247203,0.08410246976017266,0.4930263790977171,0.8130093835015446
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,33,28.86427938692223,0.15489452063887582,0.05631750873803198,0.0731049564020987,0.2987012678679193
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,33,28.86427938692223,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y020_024,17,34,29.816872879002183,0.027904597817109425,0.026638897229346075,0.004170931706505944,0.16439433663237668
eversex,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,45,39.80289312965533,0.9678200257395422,0.02810766814324826,0.8368323106320733,0.9943619238254753
sex12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,46,40.53502050300268,0.8788058865867284,0.045996999493914524,0.7567083586317076,0.9441504492208096
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,46,40.53502050300268,0.7460449490417678,0.07969985095161354,0.562949624243184,0.8701307653386575
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,46,40.53502050300268,0.13276093754496066,0.05609201466340842,0.055638939958452,0.28457010135821437
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,46,40.53502050300268,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_01,Dodoma,all,female,Y025_029,19,46,40.53502050300268,0.04068059462164752,0.035417812630708694,0.007109130028949422,0.2007353243969727
eversex,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0.6111526047007748,0.05232061807251873,0.5051619417401843,0.7075823534271487
sex12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0.5659440967393022,0.051007870164210184,0.46464622448033255,0.6620169516369045
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0.4031180878711252,0.07429804809165018,0.2693942756624073,0.5529799838543985
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0.16282600886817705,0.039731714000511495,0.09897857702530373,0.2561504470167513
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_024,20,127,106.68957479278619,0.03364068554182769,0.017723557626534735,0.01181673808759713,0.09201737165262099
eversex,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0.36343143484475254,0.06304634987211882,0.25074867144970736,0.4934054800825582
sex12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0.35659415458944205,0.06317633628167206,0.24418581936637024,0.48738050296076746
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0.20946367147535147,0.07666743707866192,0.09659679690851708,0.3963494496932441
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0.14713048311409055,0.05562955357563241,0.06747215845270352,0.29144228922108106
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y015_019,19,71,58.535664523134734,0.023763350564223913,0.022310139356926238,0.003682561368075193,0.13815923112593673
eversex,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0.8970432074180766,0.034798051280349115,0.8063275271326601,0.9480077330737183
sex12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0.8075511470161998,0.0396545985813335,0.7179016131199357,0.8737218780245827
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0.6266112106205177,0.07085312450471933,0.48105139064747066,0.7523607496948977
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0.180939936395682,0.046876434274177425,0.10622103842010093,0.2910998674009419
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y020_024,20,56,48.22165829679988,0.045039942422574183,0.03075731187879022,0.011479058833325322,0.16076404137452324
eversex,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0.9890971400642806,0.010409686838380077,0.9318735564798425,0.9983407072184458
sex12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0.9161114211670414,0.035802877143748704,0.8142031134475367,0.9645569348197337
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0.8104005486889174,0.0618327074245296,0.6601320587621026,0.9039015357047532
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0.10571087247812386,0.04989338044402546,0.040320743562623426,0.24956948107998833
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_02,Arusha,all,female,Y025_029,19,55,45.97640259174714,0.03145372016204734,0.029429515745743238,0.004865717617851214,0.17742458387255264
eversex,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,126,112.61417048193893,0.39893477411023215,0.05059706325364823,0.3050262234457383,0.5009163257064989
sex12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,127,113.50428398206573,0.2809700493228632,0.05613894573984843,0.1847803642479829,0.4025093758269296
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,127,113.50428398206573,0.1592596749499485,0.04689421759289755,0.08705129031119477,0.27342558987783666
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,127,113.50428398206573,0.12171037437291467,0.026578147761742214,0.07844645766494097,0.18406889873092847
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,127,113.50428398206573,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_024,20,127,113.50428398206573,0.006502018869091309,0.006322767045128714,9.600897420109541e-4,0.04266741415691697
eversex,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0.21501771256748622,0.03091349096092174,0.16058066776331073,0.2817156024262522
sex12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0.1431098115557362,0.02794749436397212,0.09653101689296907,0.20701424519003703
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0.03188418135759481,0.017327461836941352,0.01084159830137336,0.0900504251053257
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0.1112256301981414,0.02913118254362211,0.06562878261929345,0.18232029956032214
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y015_019,20,85,75.3081118138476,0.009977736578181583,0.009432880495092569,0.0015484031985080362,0.06147027208249007
eversex,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,17,41,37.38826862518232,0.7489111494430424,0.05420332672394735,0.6289827556858498,0.8399386504460502
sex12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,18,42,38.26268114930537,0.5388649482425708,0.08106052817653389,0.3814043226441991,0.688933899257564
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,18,42,38.26268114930537,0.39754078179336744,0.07988121730948472,0.25551151932527794,0.5592170205545791
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,18,42,38.26268114930537,0.14132416644920331,0.05116935976277822,0.06718372639699438,0.2733100327610171
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,18,42,38.26268114930537,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y020_024,18,42,38.26268114930537,0,0,,
eversex,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,1,0,,
sex12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,0.7894876190709106,0.08538354579243998,0.5780831875665688,0.9112318744397226
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,0.6121385930373323,0.07846483364553797,0.45228971115993727,0.7510172168050543
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,0.1773490260335783,0.06182886834317272,0.08587943000833141,0.33096881406140105
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_03,Kilimanjaro,all,female,Y025_029,18,35,32.21809559396086,0,0,,
eversex,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,124,93.65248822858265,0.6120400094052445,0.07670349752720933,0.4558056755078193,0.7481991530234082
sex12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,124,93.65248822858265,0.5425902292620479,0.06641150034877277,0.41248857374177056,0.667130840135498
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,124,93.65248822858265,0.3706286809524491,0.07820353269835469,0.23386466998360567,0.531850509513247
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,124,93.65248822858265,0.1719615483095988,0.03703549093537164,0.11090101571671396,0.2569261251867165
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,124,93.65248822858265,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_024,20,125,94.65201657192888,0.007883683379895697,0.005793070759120999,0.0018574232429153035,0.032818801315145675
eversex,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0.31912172182150667,0.07278338692350493,0.19555029424735756,0.47470135909589334
sex12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0.2851677223044377,0.0691511065278012,0.17025098032653083,0.43681674870602183
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0.1320308887250033,0.054193267863241724,0.05678729997846829,0.277627359090702
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0.15313683357943442,0.04736171866112363,0.0812120033687684,0.2700394961062371
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y015_019,20,69,56.63274025884909,0,0,,
eversex,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,55,39.98437346091303,0.9032374305765388,0.046709262716142744,0.7660705607755796,0.9637780477027383
sex12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,55,39.98437346091303,0.7985004040614834,0.047998859560687904,0.6883148199345354,0.8767107083976198
sexcohab,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,55,39.98437346091303,0.6078247343874338,0.09355035885616643,0.41799376022928786,0.7698332915748415
sexnonreg,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,55,39.98437346091303,0.19067566967404956,0.0831510482357816,0.07573849081188051,0.40382729857926697
sexpaid12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,55,39.98437346091303,0,0,,
sti12m,TZA2012AIS,CY2012Q1,TZA_2_04,Tanga,all,female,Y020_024,18,56,40.95689283904472,0.015561144507854972,0.011991215989127337,0.0033968931037756892,0.06830019430831473
