indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexcohab,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_024,31,118,50.00988745338424,0.1861208651678636,0.07649646495694254,0.07833509223703834,0.3809199929652681
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_024,31,118,50.00988745338424,0.3259036356062501,0.06127537717476401,0.2186692265959666,0.45509524581052585
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_024,31,118,50.00988745338424,0.0019725337035275013,0.002108770431496592,2.4209559088112694e-4,0.01587530127702179
sti12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_024,31,118,50.00988745338424,0.034763497430259034,0.01798806313503999,0.01243782871227458,0.09337429840216958
eversex,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0.3177449716790462,0.06225147960063499,0.2096596632933678,0.44983663061603635
sex12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0.3082608875758096,0.06245511564101907,0.2006366786882794,0.44171493366368525
sexcohab,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0.07453137716583069,0.06494528343054011,0.012561241336953787,0.3376774430780533
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0.23372951040997894,0.08424261602857494,0.10819891999229161,0.43401960869950684
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y015_019,21,52,24.021442744952804,0.033460707511235865,0.02874410883963957,0.006027802805431964,0.16501552722700208
eversex,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.9189413178257031,0.05383503158263857,0.7333173155444743,0.9790527633450515
sex12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.7173924743211711,0.1013667642485403,0.4879062939845074,0.8711889415359563
sexcohab,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.2985889680858674,0.09259742235474121,0.15179516841346655,0.5031344247910736
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.4188035062353037,0.062120530890230556,0.3040905004144412,0.5430233861378606
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.003960598417772992,0.004189922231244804,4.956796554681211e-4,0.030897399089145662
sti12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y020_024,30,66,26.090869112202,0.036076545041791815,0.018927976731983365,0.012715037667825724,0.09809572875868841
eversex,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.9939882359808294,0.006184081526011228,0.9560463229305883,0.9992049770389806
sex12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.8508656833224499,0.0722787813071077,0.651356153336966,0.9457208970141339
sexcohab,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.21519266660852449,0.06524377321247284,0.11394328314435202,0.3689488629240819
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.6356730167139255,0.06879312805898051,0.49360987857644023,0.7574642005415358
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.010638675255353648,0.007966187437423304,0.002433577560810704,0.045253278868644387
sti12m,BWA2013BAIS,CY2013Q1,BWA_2_18so,Southern Region,all,female,Y025_029,29,74,23.489601374874066,0.06319376650364363,0.027786451711256707,0.026180633863961644,0.14475618547948152
eversex,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.7733798444556843,0.050205994011122884,0.6606166638875766,0.8567980739431953
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.5981241708168471,0.07660343313672918,0.44350212610337636,0.7354147635506955
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.12152426663920132,0.046216443257046956,0.055904930657309664,0.24423966286779744
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.4765999041776458,0.08756437377836442,0.3139605525375553,0.6443580678348864
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.015418496758881923,0.013796949302489807,0.0026304920960856385,0.08507201495846112
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_024,27,111,50.68018621097887,0.07368869177461758,0.029239075358582497,0.03321658430985233,0.15553968839172555
eversex,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.5971722561685726,0.06884685712379944,0.4582873515928119,0.7220458448980278
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.44576666060636605,0.08400906472763131,0.29229784208039344,0.6103229022438659
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.005932371151457664,0.006188134897876229,7.625752214465535e-4,0.04458637828526287
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.4398342894549084,0.08385724169996067,0.28722037671372214,0.6047396285959771
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.030583436871890936,0.027838851504057148,0.004983656101053018,0.1657743688866734
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y015_019,23,56,25.04956627517999,0.03324286616509884,0.028501401846646533,0.006010002406854768,0.16356857199367325
eversex,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0.9525336102239127,0.028735516722351733,0.8523862164176348,0.9858636225373837
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0.7530290870160519,0.07307402448606211,0.5853370651741495,0.8681780529086947
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0.23904884983237293,0.07980681974438703,0.11734721336328505,0.4260445764768023
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0.513980237183679,0.11661089123399493,0.2975499177989737,0.7252915575113561
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y020_024,25,55,25.65121506374906,0.11481076851369484,0.05069029082585038,0.04652602673258723,0.25636805951633385
eversex,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0.9729476443598066,0.02466521843648393,0.8514292378671823,0.9955891064286594
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0.9275960748950527,0.04917198090341223,0.7531269153498015,0.9817525212366681
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0.4722975421051693,0.09593554880944681,0.2962206630140232,0.6555472268649252
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0.45529853278988336,0.06430898884770012,0.33458498095179934,0.5815040970290344
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_01ci,Boteti,all,female,Y025_029,28,89,38.05762275037544,0.07909333115243586,0.030004227339438645,0.03689435048923264,0.16146667005423973
eversex,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0.5987059309322672,0.06698324303916889,0.46347560928290465,0.7204128411483365
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0.4277158215769454,0.06370667484120777,0.30974981701393994,0.5545163713359049
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0.019477053667358846,0.01794385852271909,0.0031399721882044746,0.11132263966051388
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_02sw,Bobirwa,all,female,Y015_024,9,46,42.449494371249386,0.4082387679095865,0.05283421831293174,0.3100467373734597,0.5143457582687178
