indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,0.5,0,0.5,0.5
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,0.5,0,0.5,0.5
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,0.5,0,0.5,0.5
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y015_019,1,4,4,0.5,0,0.5,0.5
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,1,0,,
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,0,0,,
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,0,0,,
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y020_024,1,1,1,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,1,0,,
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,0,0,,
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,0,0,,
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1001,Mecufi,all,female,Y025_029,1,3,3.0000000000000004,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.9373280067586369,0.03756808997421625,0.8102572806135133,0.9812669361048211
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.8692119212554146,0.01586903134327307,0.8348524744118613,0.8973021507402948
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.5765703995281888,0.08946040848503317,0.39903445512409985,0.7363164346228903
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.2926415217272258,0.08760120796331086,0.15290127395379172,0.48671473135012494
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.2926415217272258,0.08760120796331086,0.15290127395379172,0.48671473135012494
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_024,3,24,20.560718396326727,0.02943108840585291,0.02509125708145841,0.005391889646028469,0.14501970025753283
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0.882285385754195,0.09260982917372292,0.5662474965976318,0.9772893245109074
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0.882285385754195,0.09260982917372292,0.5662474965976318,0.9772893245109074
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0.6264052608612124,0.03792282536473157,0.549640195195863,0.6972918260807095
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0.2558801248929827,0.11587972524183264,0.0944633088138659,0.5312915911921828
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0.2558801248929827,0.11587972524183264,0.0944633088138659,0.5312915911921828
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y015_019,3,11,9.657398923337174,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0.8543263641406351,0.13399958589586358,0.4154772108964625,0.9797522700262695
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0.5198280054406055,0.186101143493507,0.20069591325977962,0.8235603350292033
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0.33449835870002964,0.06784366275288425,0.21665974399211366,0.47737066254542254
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0.33449835870002964,0.06784366275288425,0.21665974399211366,0.47737066254542254
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y020_024,3,13,11.33738468130112,0.06294157428022158,0.03412992753579759,0.0211505607633425,0.17273505875645323
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,1.0000000000000002,1.6474732600960268e-16,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0.8346879171068504,0.07932836453078504,0.6206763883002862,0.9396884906336762
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0.7520318756602755,0.11899254679617756,0.4647656536932715,0.9137359253820769
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0.08265604144657489,0.0396641822653925,0.031308146917674536,0.20076484092088037
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0.08265604144657489,0.0396641822653925,0.031308146917674536,0.20076484092088037
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1002,Chiúre,all,female,Y025_029,2,10,8.92598003070752,0.08265604144657489,0.03966418226539249,0.031308146917674536,0.20076484092088037
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.9644531292762761,0.03603401798276531,0.7756782920417875,0.995324634325457
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.7356027017854992,0.19561324047786874,0.27928072294934575,0.9523253449975618
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.2755580369360789,0.010295433709361524,0.2558434101475332,0.29618717048591325
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.46004466484942036,0.18531780676850726,0.16487897213798133,0.7861779892870912
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.46004466484942036,0.18531780676850726,0.16487897213798133,0.7861779892870912
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_024,2,22,21.4185128698708,0.03554687072372382,0.03603401798276529,0.004675365674542839,0.22432170795821255
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.9316376972698028,0.05711838935662209,0.7014808478594795,0.9875053999867526
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.658188486349014,0.28559194678311045,0.13790427670022926,0.9586427320865865
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.36327539453960556,0.11423677871324418,0.1781171906431709,0.6003213064727256
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.29491309180940833,0.17135516806986628,0.07679055377343175,0.6777593751033261
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.29491309180940833,0.17135516806986628,0.07679055377343175,0.6777593751033261
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y015_019,2,12,11.624809583920104,0.06836230273019724,0.05711838935662208,0.012494600013247375,0.2985191521405202
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0.8194605985139777,0.06702465628704922,0.6513002097083093,0.9168757285838981
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0.18053940148602238,0.06702465628704926,0.08312427141610193,0.34869979029169107
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0.6389211970279554,0.13404931257409844,0.3616622236169046,0.846774882288291
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0.6389211970279554,0.13404931257409844,0.3616622236169046,0.846774882288291
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y020_024,2,10,9.834468458447857,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,1,0,,
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,1,0,,
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,0.27344921092078894,0.2284773654566246,0.03800962522431303,0.7819011713616211
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,0.7265507890792111,0.2284773654566246,0.21809882863837884,0.9619903747756869
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,0.7265507890792111,0.2284773654566246,0.21809882863837884,0.9619903747756869
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1003,Namuno,all,female,Y025_029,2,6,5.812404791960052,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.933649615708051,0.03786246399495983,0.8094170482074529,0.9790013853295275
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.8672992314161022,0.07572492798991967,0.6428414674472219,0.9595677910223824
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.6682480785402556,0.1893123199747992,0.2741991500606498,0.9148203403276618
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.1990511528758466,0.11358739198487952,0.05794159741934167,0.501040304516767
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.1990511528758466,0.11358739198487952,0.05794159741934167,0.501040304516767
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_024,2,15,14.999493592235595,0.1334914745206922,0.01893123199747993,0.1005426703712126,0.17513548547583266
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0.875556130012547,0.0665960452216702,0.6798436903810771,0.958867542746888
sex12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0.7511122600250941,0.13319209044334043,0.4275452364338075,0.924210490106649
sexcohab,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0.6266683900376412,0.19978813566501064,0.23943512734822284,0.8994998632442847
sexnonreg,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0.12444386998745291,0.06659604522167023,0.04113245725311187,0.32015630961892305
sexnonregplus,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0.12444386998745291,0.06659604522167023,0.04113245725311187,0.32015630961892305
sexpaid12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0,0,,
sti12m,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y015_019,2,8,7.999736089268866,0,0,,
eversex,MOZ2015AIS,CY2015Q3,MOZ_2_1004,Balama,all,female,Y020_024,2,7,6.999759016959476,1,0,,
