indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0.8021168737681674,0.07648644073269183,0.6118540101956649,0.912459591513994
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0,0,,
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0.7527346527229039,0.08970761712695546,0.5420499093252006,0.8867438009057813
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0.8021168737681674,0.07648644073269183,0.6118540101956649,0.912459591513994
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0.04938222104526359,0.04408745417273806,0.008176859566436373,0.24660411311461078
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y020_024,8,23,22.23458321941707,0.19159251028047908,0.07620262221191877,0.0828690373710251,0.38333842151077985
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,1,0,,
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,1,0,,
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,0.23086109995205709,0.08982192065844129,0.10020808590996366,0.44719859192198863
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,0.7691389000479429,0.08982192065844127,0.5528014080780115,0.8997919140900363
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,0.7691389000479429,0.08982192065844127,0.5528014080780115,0.8997919140900363
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC22,uMgungundlovu DM,all,female,Y025_029,8,20,19.040093605870158,0.1094011382494125,0.06304301641262802,0.03340566497548885,0.3039216606029848
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.5883346667224544,0.13528780785341574,0.3235022816439821,0.8102896528144073
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.5883346667224544,0.1352876390343413,0.32350258062571824,0.8102894428080865
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.025776127848531772,0.012972787304662866,0.009520748499578966,0.06788322013355885
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.5625585388739226,0.1482604263390042,0.2830722193072411,0.8072715127975443
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.5625585388739226,0.1482604263390042,0.2830722193072411,0.8072715127975443
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_024,2,32,28.83974163093446,0.10235179909516437,0.020385808621613072,0.06873743518958203,0.14976092524320483
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0.3466069971321005,0.11690662811041297,0.16168521135211453,0.5933346390571381
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0.3466069971321005,0.11690642986194132,0.16168544390611359,0.5933342250735845
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0,0,,
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0.3466069971321005,0.11690642986194132,0.16168544390611359,0.5933342250735845
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0.3466069971321005,0.11690642986194132,0.16168544390611359,0.5933342250735845
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y015_019,2,20,18.322467259846277,0.08728900078215437,0.03188357178052945,0.04182375968210571,0.17324200650957827
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.9370403645162951,0.04423253217733259,0.77394688035793,0.9847788600972284
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.9370403645162951,0.04423253217733259,0.77394688035793,0.9847788600972284
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.06295963548370488,0.0442325321773326,0.015221139902771698,0.22605311964206992
sexnonreg,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.8740807290325903,0.08846506435466517,0.5895692725788976,0.9710519866094462
sexnonregplus,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.8740807290325903,0.08846506435466517,0.5895692725788976,0.9710519866094462
sexpaid12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0,0,,
sti12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y020_024,2,12,10.718638070373835,0.12408072903259024,0.08846506435466518,0.027931396995158522,0.41119970128468214
eversex,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,1,0,,
sex12m,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,1,0,,
sexcohab,ZAF2016DHS,CY2016Q3,ZAF_2_DC23,Uthukela DM,all,female,Y025_029,2,5,4.5858015309884115,0.12638399551871216,0.13367161992036636,0.013305409731282433,0.6081536396944585
