indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0.8650974062826016,0.032524061670331214,0.7878591969372917,0.9171704968554526
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0.8283125686576607,0.03708076469629904,0.74319936360036,0.889413649244034
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0.0367848376249409,0.013781425517011297,0.01750629364552416,0.0756587188713326
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0.0367848376249409,0.013781425517011297,0.01750629364552416,0.0756587188713326
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y020_024,36,176,153.63187612470398,0.07299499890937336,0.01758895154568326,0.04517297115841385,0.11587312005586188
eversex,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,145,125.92110418721963,0.9936592697648653,0.006118896050106573,0.9589456494297709,0.9990497770610077
sex12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0.8875778400011898,0.02654768271552002,0.8241586321967853,0.9300650854149994
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0.8633194464562532,0.02724950085243009,0.8006758643927157,0.9085246703079746
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0.02425839354493649,0.015533717806052541,0.006822463366867297,0.08255094689704244
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0.02425839354493649,0.015533717806052541,0.006822463366867297,0.08255094689704244
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_12,Salima,all,female,Y025_029,34,146,126.88738506529627,0.1063785876637685,0.023343614387641272,0.06852506870320751,0.16151669477939226
eversex,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.6804034718510225,0.027409984772155224,0.6244722793047328,0.7315848927473108
sex12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.6376043926262658,0.0333007276433242,0.570162615072049,0.7000316291745728
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.5430043556153172,0.04681832761872241,0.4508242504108989,0.6323305328098873
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.09460003701094859,0.03005189594250687,0.04990684979229127,0.1720687398195288
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.09460003701094859,0.03005189594250687,0.04990684979229127,0.1720687398195288
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_024,34,319,262.23026160905226,0.0723815963131365,0.01641534191537889,0.046095405060757266,0.11189924251863699
eversex,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.3777021131760527,0.04208591709489214,0.29937904837187246,0.462975490706749
sex12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.3468915938207741,0.04186009392018242,0.2699522689699635,0.43276057312509164
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.2493040840092012,0.045143868981693584,0.17149040300194054,0.3476117941410296
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.0975875098115729,0.0396976497332854,0.04278516401319058,0.20737721934356296
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.0975875098115729,0.0396976497332854,0.04278516401319058,0.20737721934356296
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y015_019,32,143,118.68832442257796,0.04187958684283079,0.01928147385513989,0.01675781989495383,0.10080069699378526
eversex,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.9185086979863564,0.015591803801923737,0.8822573805648332,0.9443033464054112
sex12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.866279404205397,0.022405751514287267,0.8159817622200027,0.904439237317744
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.7740293166293619,0.045764415824090035,0.6722507656101049,0.8511977598091583
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.09225008757603502,0.028777181040233954,0.04926574398902704,0.16618280539655841
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.09225008757603502,0.028777181040233954,0.04926574398902704,0.16618280539655841
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y020_024,32,176,143.6960790858991,0.09637451096109374,0.02005472258951545,0.06359436406291098,0.1434627280607041
eversex,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0.9737072742723332,0.015649193353316607,0.9178709815386136,0.9919169602112801
sex12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0.9126146601585468,0.028506571952550398,0.8382671777899094,0.9546346996777855
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0.8570442796168088,0.04555590694002425,0.7431086134727446,0.925512785972544
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0.055570380541737865,0.02364935971842784,0.023750338406198602,0.1245817014905577
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0.055570380541737865,0.02364935971842784,0.023750338406198602,0.1245817014905577
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,127,104.78197994860778,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_13,Lilongwe,all,female,Y025_029,33,126,103.99756148925573,0.08641556270724564,0.02854767975704562,0.04449199585450994,0.16117894326274324
eversex,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.7626809715104431,0.03442510518756697,0.688830727812697,0.82349531339574
sex12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.6891642931997594,0.03788794309217807,0.6105350446293376,0.758205925111313
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.6126438366015118,0.04693951364550721,0.5176835855116866,0.6997514284497881
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.07652045659824755,0.024692817421524346,0.040099351656080244,0.14115723483104656
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.07652045659824755,0.024692817421524346,0.040099351656080244,0.14115723483104656
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_024,15,143,120.64276809640518,0.06504168246837465,0.02071520120791459,0.034451947459548674,0.11943232564040586
eversex,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.531483087445283,0.0594966609763578,0.41527449745310685,0.6443743291448204
sex12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.46544950726227213,0.05546170926299169,0.3600100449415679,0.5740697741035616
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.32813962524511264,0.04720009174020511,0.2430134880763279,0.42629244225418234
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.13730988201715952,0.041259257265938466,0.07443428303031124,0.23955112451163535
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.13730988201715952,0.041259257265938466,0.07443428303031124,0.23955112451163535
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y015_019,15,69,59.538412937090776,0.05302649659203659,0.03289606495577733,0.01527013614218485,0.16819269977899703
eversex,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.9795284881405448,0.02007921482258952,0.8705076779785706,0.9970723379241331
sex12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.898993184844401,0.041147040789427894,0.7854899650181325,0.9558168897856221
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.8794889764387479,0.04729414005720856,0.7526921513664867,0.9459447348642755
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.0195042084056531,0.013467646751689084,0.0049781642389575866,0.07329433335623205
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.0195042084056531,0.013467646751689084,0.0049781642389575866,0.07329433335623205
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y020_024,14,74,61.14656650111336,0.07631109018665058,0.030429277894633504,0.034235194804410646,0.16145415929948645
eversex,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,1,0,,
sex12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0.9542531145593279,0.030394198769051355,0.8419992237425856,0.9879006612076856
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0.9412232563105408,0.0331186908873741,0.8320318372971,0.9810491161995765
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0.01302985824878717,0.013442234281084797,0.001698882312570323,0.09290175970393508
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0.01302985824878717,0.013442234281084797,0.001698882312570323,0.09290175970393508
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_14,Mchinji,all,female,Y025_029,14,48,38.12824277850809,0.1807782908449465,0.03467848505817825,0.12238585642409872,0.2588146502853899
eversex,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0.7212253612085517,0.02939716834616893,0.6601536171132305,0.7750617935033368
sex12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0.6532102742868825,0.02189396795083846,0.6091518536417888,0.6947906133069517
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0.5915173723283979,0.03935830388672096,0.5127428659636306,0.6658558745840882
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0.06169290195848466,0.028741655720069165,0.024243650784723295,0.14820383511085047
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0.06169290195848466,0.028741655720069165,0.024243650784723295,0.14820383511085047
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,223,197.98808391907218,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_024,22,222,197.06626738225256,0.08331446103667221,0.02043157106363159,0.051053532994944986,0.1331018271578955
eversex,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.447514399791221,0.038060059132333374,0.3746243865882235,0.5227321314354024
sex12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.38887258933213326,0.02901522505863367,0.3337329521980154,0.4470102391868893
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.2968295512690105,0.03915461528446511,0.22616119794846795,0.3787712472912144
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.09204303806312278,0.03363049854849372,0.04403801344331695,0.18239324094183387
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.09204303806312278,0.03363049854849372,0.04403801344331695,0.18239324094183387
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y015_019,21,93,82.1085179535054,0.040512897651030846,0.016573943193596737,0.017978063294695108,0.08874176858655075
eversex,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0.9264577577963021,0.021388987848238165,0.8719402761530503,0.9588611279829813
sex12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0.8514144540201313,0.028252302551267705,0.7871833670380659,0.8987530792002042
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0.8124785185246086,0.03538730153913294,0.7332088089068326,0.8722975788350484
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0.038935935495522614,0.02699206285257824,0.009757617888022095,0.14278540281929006
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0.038935935495522614,0.02699206285257824,0.009757617888022095,0.14278540281929006
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,130,116.0426384030949,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y020_024,22,129,115.11098073687835,0.11561343059139013,0.03226507271849736,0.06579643190634657,0.19526498647179327
eversex,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,94,83.25440291844203,0.9906808650509455,0.009151260434985818,0.938402663521283,0.9986537494694099
sex12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0.9408495159684818,0.02341436307303679,0.8745806978839877,0.9731772242503255
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0.9046584192515843,0.0302823817967555,0.8266344736448805,0.949703886930626
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0.03619109671689738,0.024710947350264825,0.009279944310785914,0.13083643905758002
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0.03619109671689738,0.024710947350264825,0.009279944310785914,0.13083643905758002
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_15,Dedza,all,female,Y025_029,21,95,84.06560106829588,0.20320655746004782,0.056590202524328434,0.11391133667040014,0.33596042888582384
eversex,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,152,146.58245554335772,0.6861957719981422,0.02879508700399357,0.627217469181891,0.7397152732105489
sex12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0.5758138867597603,0.02659807087018455,0.52302872911412,0.6269242519951486
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0.4570407666858153,0.03363066342272529,0.39224575949178825,0.5233227408884097
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0.11877312007394501,0.03112590244536138,0.0699823920369158,0.1944672413381014
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0.11877312007394501,0.03112590244536138,0.0699823920369158,0.1944672413381014
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_024,14,153,147.5730432962225,0.043939477529437346,0.015940170703677488,0.021379462808764925,0.0881606664774303
eversex,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.4463584057356245,0.0583131909336423,0.33673341447522537,0.5614613095630423
sex12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.37574505739293784,0.060015548051565365,0.26714986807135266,0.4984588732464838
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.2473288491432474,0.03151712108747994,0.19081259414339496,0.3140870815169934
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.12841620824969047,0.042079667763146526,0.06587161347733111,0.23538238594912617
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.12841620824969047,0.042079667763146526,0.06587161347733111,0.23538238594912617
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y015_019,13,80,76.27669091087981,0.012053910909624356,0.011885031998986585,0.0017223845467229113,0.07942712597111092
eversex,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,72,70.40401929418161,0.9598774098626063,0.027054543483699216,0.8579084420832876,0.9895609353121587
sex12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0.8011439469751603,0.04941968075826061,0.6868570338550961,0.8809495006011814
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0.693231477439232,0.05003518037641802,0.5876184184307727,0.781838452014397
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0.10791246953592837,0.044056837022659244,0.047010948819063626,0.2287708376906274
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0.10791246953592837,0.044056837022659244,0.047010948819063626,0.2287708376906274
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y020_024,14,73,71.39894570239292,0.0798510019242318,0.029857667475080264,0.03765758666764925,0.16139155268347163
eversex,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.9374356310174936,0.034648749209307064,0.8247783057932414,0.9794643149082647
sex12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.8259332269196896,0.07288066443193832,0.6372625334265576,0.9276170044691502
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.7152447109622372,0.07230851371873212,0.5560513805359661,0.8343584865408366
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.11068851595745242,0.03662924942860727,0.05662303823606276,0.2051511575738433
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.11068851595745242,0.03662924942860727,0.05662303823606276,0.2051511575738433
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_16,Ntcheu,all,female,Y025_029,13,58,54.681558758571725,0.0946143117965956,0.03874506451778947,0.04128705697482719,0.20228691794054063
eversex,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,308,270.2471324891358,0.8525196124974971,0.0246480189747114,0.7974239091215908,0.8946110435827969
sex12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,309,271.19853058057845,0.7449116374117514,0.03585310892461541,0.6685966766321733,0.8086816179366041
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,309,271.19853058057845,0.6344007380958583,0.043876016032449804,0.5449710327498545,0.7154320304922499
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,309,271.19853058057845,0.11051089931589313,0.019287431685482893,0.07798073617028123,0.15433967589764597
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,309,271.19853058057845,0.11051089931589313,0.019287431685482893,0.07798073617028123,0.15433967589764597
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,309,271.19853058057845,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_024,36,308,270.24755842429784,0.06706162838819887,0.012402302471320197,0.04647478114884264,0.0958510930345309
eversex,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.7111032973200817,0.04527765389836904,0.615093865294296,0.7912904688562268
sex12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.6087267194011564,0.05203868066411001,0.5034345436445198,0.70478481198607
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.4569342704364422,0.061994921499461356,0.3402108600280762,0.5785863915710782
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.1517924489647142,0.029780031144575485,0.10211448375178905,0.21972417333527222
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.1517924489647142,0.029780031144575485,0.10211448375178905,0.21972417333527222
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y015_019,35,142,122.84285437104973,0.06381980112707426,0.02188066159587349,0.03218537971392466,0.12260809761961503
eversex,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,166,147.9973330122836,0.9814376127498712,0.00851243855751749,0.9548718421651007,0.992487838147792
sex12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,167,148.9635636125263,0.8683799804382633,0.029860784251497286,0.7981310607682024,0.9167331836001759
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,167,148.9635636125263,0.7952958726288282,0.03553267945569017,0.7169471127931863,0.8563044062838261
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,167,148.9635636125263,0.07308410780943513,0.019443090491745238,0.042992414756072884,0.12156250688985276
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,167,148.9635636125263,0.07308410780943513,0.019443090491745238,0.042992414756072884,0.12156250688985276
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,167,148.9635636125263,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y020_024,35,166,147.99770532038653,0.07001692418106525,0.019298943160962475,0.040413743308799245,0.11862389486106506
eversex,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,155,136.67391984820443,0.9942080264014626,0.00583302011284089,0.9593056475193042,0.9992005815742043
sex12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0.8563928082700762,0.028104212049821508,0.7921210888545521,0.9032209205864739
sexcohab,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0.8042550166803321,0.03090694266743096,0.7365895379776439,0.8578919044043832
sexnonreg,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0.05213779158974416,0.015386984220047627,0.029013159042036517,0.0919483085454429
sexnonregplus,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0.05213779158974416,0.015386984220047627,0.029013159042036517,0.0919483085454429
sexpaid12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0,0,,
sti12m,MWI2004DHS,CY2004Q4,MWI_4_17,Mangochi,all,female,Y025_029,35,157,138.0708825197819,0.06702790445177868,0.02054867362442824,0.036358249042312545,0.12033791833231593
