indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_2,Butha-Buthe,all,female,Y025_029,30,88,75.03021852747584,0.6604292681225089,0.04088651906834558,0.5763667234492457,0.7354669802526749
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_2,Butha-Buthe,all,female,Y025_029,30,88,75.03021852747584,0.23388433623635047,0.03607875429392212,0.17063278635559215,0.31176864002117083
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_2,Butha-Buthe,all,female,Y025_029,30,88,75.03021852747584,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_2,Butha-Buthe,all,female,Y025_029,31,89,76.02869409594989,0.1768834613580522,0.040321917753615745,0.11101571585727123,0.26996392859996104
eversex,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0.7112337028118945,0.024538146597781415,0.6608789348502758,0.7568622735583127
sex12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0.6294395038983518,0.02686866446665964,0.5754286885568816,0.6803956709940747
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0.3193403063640228,0.03265499343357067,0.258983844992133,0.38642764767980825
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0.3100991975343291,0.027650899270364987,0.25865405165213246,0.3667150770315384
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_024,46,340,307.18580779255063,0.11159153834533775,0.015190400776442806,0.08510691941097474,0.14501163049897586
eversex,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0.5040604238529577,0.03806636262640695,0.42991145324674773,0.5780312159197776
sex12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0.40760555204941845,0.036742587097974094,0.3380237813627161,0.48110095915013157
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0.14720246315885466,0.026040200156155963,0.10309680431101062,0.2058463549485873
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0.2604030888905638,0.02975317786523082,0.206416360248943,0.3227668300086899
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y015_019,46,185,167.31623919414054,0.05602977994415511,0.01655625919726759,0.031136666168423557,0.09879505813088349
eversex,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0.9544700415800017,0.016199573134305693,0.909879523366056,0.9775422697248121
sex12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0.8898885276978451,0.021120416359997913,0.841194949350705,0.9249829476105704
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0.5214425222244118,0.05092473211212267,0.4221007669465898,0.6191167344302728
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0.3684460054734333,0.04860658840245524,0.2792268976408407,0.4676754358421735
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y020_024,44,155,139.89571382295657,0.17682504122241724,0.029565471364003296,0.12607557304658037,0.2423380630483412
eversex,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,1,0,,
sex12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,0.9371996593905009,0.01998913806385439,0.8846562780112004,0.9667083124746804
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,0.6315049157592911,0.052903043050386435,0.5232591690568908,0.7279512564797272
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,0.30569474363120974,0.0494868281132581,0.21800900067711634,0.4101506874437347
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_3,Leribe,all,female,Y025_029,40,118,106.55961565449802,0.1154229765495405,0.033590305745033626,0.06408468071546332,0.19913767238054852
