indicator,age_group,area_id,area_name,area_idx,area_id_aggr,area_sort_order,center_x,center_y,survey_id,n_clusters,n_observations,n_eff_kish,x_eff,estimate,ci_lower,ci_upper,n_observations_aggr,estimate_aggr,ci_lower_aggr,ci_upper_aggr,mean,median,lower,upper
sex12m,Y015_019,MWI_5_22,Mulanje,22,MWI_1_3,88,35.54402218968039,-15.908156274932535,MWI2015DHS,33,191,158.8085346267105,94.53265534396392,0.5952618073466197,0.5336092621759304,0.6540482306445765,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.5634651899818788,0.5634516198556824,0.4949614751847565,0.6320199086817464
sex12m,Y015_019,MWI_5_23,Phalombe,23,MWI_1_3,89,35.66749292862791,-15.69332650228596,MWI2015DHS,30,201,178.82459870205108,91.79309953245527,0.5133136056152795,0.4384066393890957,0.5876272579495576,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.506793462174647,0.5067481312498657,0.4406635703908857,0.5731555309565477
sex12m,Y015_019,MWI_5_24,Balaka,24,MWI_1_3,90,35.060852170308976,-15.035854949993102,MWI2015DHS,30,225,199.91891904908127,90.85136189848951,0.4544410420515778,0.376911400186157,0.534244600745316,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.45601757898204426,0.455936605111531,0.39491630574097675,0.5175916841207906
sex12m,Y015_019,MWI_5_25,Zomba City,25,MWI_1_3,91,35.32190832849267,-15.394038611922465,MWI2015DHS,9,72,63.887629724931735,30.664335224936483,0.47997296748935303,0.388375851478122,0.5729365486038427,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.47784143038337307,0.47749004699495495,0.379494170301928,0.5781447876022121
sex12m,Y015_019,MWI_5_26,Chiradzulu,26,MWI_1_3,92,35.20860922241004,-15.767535233463864,MWI2015DHS,29,161,156.1217425926412,78.26820048108085,0.5013279968652491,0.4128744165015013,0.5896985323218799,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.49153540257740064,0.4914096609237456,0.4240725858242275,0.5597050709880851
sex12m,Y015_019,MWI_5_27,Blantyre,27,MWI_1_3,93,34.92937934014503,-15.684420375214856,MWI2015DHS,16,110,107.77028365109672,34.76575213762593,0.3225912650483419,0.2514615274908248,0.40300857824952746,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.3725182361455074,0.37249729377527524,0.29630270176800444,0.4489546119549003
sex12m,Y015_019,MWI_5_28,Mwanza,28,MWI_1_3,94,34.5099911684457,-15.614939980736473,MWI2015DHS,26,163,149.5254863468722,61.39250738429594,0.4105822283826342,0.3166671287251635,0.5115012087798214,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.42098927732662994,0.4207972440270626,0.3527117086652169,0.49037236814721785
sex12m,Y015_019,MWI_5_29,Thyolo,29,MWI_1_3,95,35.14590938223536,-16.132958052516223,MWI2015DHS,33,217,192.21825458834584,82.96480217794445,0.4316177064224294,0.3737429160900138,0.4914220465903402,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.4401118684197301,0.44005446393852826,0.3781996791063915,0.5023698178117125
sex12m,Y015_019,MWI_5_30,Chikwawa,30,MWI_1_3,96,34.724079130618414,-16.217743422056422,MWI2015DHS,31,151,135.86754934942098,55.129006030828,0.40575550449540027,0.3418732058157952,0.47299568825289023,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.4217492107594836,0.4216103371979722,0.35106989160813445,0.4932404842814051
sex12m,Y015_019,MWI_5_31,Nsanje,31,MWI_1_3,97,35.10210238841431,-16.719418596872988,MWI2015DHS,27,131,109.18851125883941,65.20976773127917,0.5972218778282874,0.48114094361664195,0.7033450124081854,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.555026852772714,0.5549765081520228,0.4742424498008898,0.6360756684093484
sex12m,Y015_019,MWI_5_32,Neno,32,MWI_1_3,98,34.68262848719152,-15.496971936777499,MWI2015DHS,26,183,148.30503594185365,64.6546750785389,0.4359573811363239,0.36832280998092787,0.5060617238542257,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.44100381525695953,0.44085617022196605,0.37312048250950036,0.5097355852794799
sex12m,Y015_019,MWI_5_33,Blantyre City,33,MWI_1_3,99,35.05142522327481,-15.797090693861705,MWI2015DHS,19,126,125.22777557220292,51.49112329357102,0.41117973275731184,0.3321743384067763,0.49504668221370896,2471,0.47934544803252094,0.4544672957107366,0.5043264672831343,0.4255003979198966,0.425327958825732,0.3522624982818735,0.4997235507049409
sex12m,Y020_024,MWI_5_01,Chitipa,1,MWI_1_1,67,33.41158204610839,-9.974005685686997,MWI2015DHS,25,135,124.83756838888551,108.64429127354013,0.8702852248379175,0.7965315364073824,0.919989935699314,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.8538246652875295,0.8550904551681939,0.798254959635095,0.9021883558981854
sex12m,Y020_024,MWI_5_02,Karonga,2,MWI_1_1,68,33.866334874016346,-10.084841819638836,MWI2015DHS,28,155,145.46368258951628,121.56574128430312,0.835711973739516,0.7508194283529855,0.895700394749775,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.8326327832067129,0.8337921699900148,0.7768741004794243,0.8817799155530212
sex12m,Y020_024,MWI_5_03,Nkhatabay,3,MWI_1_1,69,34.03986220564974,-11.61921590702774,MWI2015DHS,27,162,144.53513377567435,111.13025659085167,0.7688805737941289,0.6896403372994967,0.8327945646410778,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.7770675483401216,0.7781254197565166,0.7166067153554587,0.8315285695643848
sex12m,Y020_024,MWI_5_04,Rumphi,4,MWI_1_1,70,33.85483610430867,-10.791181993396545,MWI2015DHS,26,149,133.13207076626554,110.97823444227761,0.8335950444060732,0.7446095008921201,0.8959096832887748,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.826851462379353,0.8279722328129033,0.7710368963112589,0.8762927190739536
sex12m,Y020_024,MWI_5_05,Mzimba North,5,MWI_1_1,71,33.698617366732265,-11.23974039944667,MWI2015DHS,7,43,41.18668597257789,36.31195164783725,0.8816429579212505,0.7880442307441707,0.9372026144396325,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.8244012412853206,0.8263148415517889,0.7431876968471002,0.894481802910071
sex12m,Y020_024,MWI_5_06,Mzimba South,6,MWI_1_1,72,33.575160998223176,-12.02095807516945,MWI2015DHS,18,112,104.32991092354077,83.56221224350858,0.8009420453233972,0.7396605713276506,0.8507099324886813,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.7969791055785348,0.7981630759240673,0.7320678549334979,0.8551410945931182
sex12m,Y020_024,MWI_5_07,Likoma,7,MWI_1_1,73,34.731245832814736,-12.066929023436916,MWI2015DHS,22,126,115.3822162422198,92.69791674671605,0.8033986498588048,0.7189670875381623,0.8671512487533959,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.8104552851294107,0.811978693436311,0.7454448914521004,0.8668582776048562
sex12m,Y020_024,MWI_5_08,Mzuzu City,8,MWI_1_1,74,34.004922079752575,-11.433350426571813,MWI2015DHS,10,57,53.856226177490626,31.155260493394813,0.5784894840332546,0.460517597027324,0.6881340871032058,939,0.7965338215989738,0.7590196949050517,0.8295196959335728,0.6849084092450312,0.6875117236345665,0.575513908860983,0.7796381638871025
sex12m,Y020_024,MWI_5_09,Kasungu,9,MWI_1_2,75,33.47083410082598,-12.998075222528772,MWI2015DHS,33,198,172.32642419060713,140.0948305015092,0.8129619770126075,0.7417845180197402,0.8680103889250773,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8131819271881273,0.8141064713217824,0.7620356141804424,0.8590629140861231
sex12m,Y020_024,MWI_5_10,Nkhotakota,10,MWI_1_2,76,34.0524060649219,-12.832445474568253,MWI2015DHS,28,181,161.737664692591,121.07744103481227,0.7486038658029336,0.6839053993465983,0.803857726615772,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.7659792075528145,0.7670989737088282,0.7064861318055914,0.8191978798264906
sex12m,Y020_024,MWI_5_11,Ntchisi,11,MWI_1_2,77,33.8990139477213,-13.27701218954137,MWI2015DHS,27,158,134.94357306898564,115.12434303192803,0.8531295000842637,0.7825512619039993,0.9036211943208343,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8356941240521731,0.8366449894230147,0.781759435723803,0.8841407484152026
sex12m,Y020_024,MWI_5_12,Dowa,12,MWI_1_2,78,33.74136484666604,-13.522446322462388,MWI2015DHS,33,224,200.69212524206395,156.62128685567538,0.7804057417139176,0.7163412693677231,0.8333669514522662,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.7883029176163551,0.7891810533255565,0.7365439346410544,0.8351248364850855
sex12m,Y020_024,MWI_5_13,Salima,13,MWI_1_2,79,34.45397644726398,-13.766929210379374,MWI2015DHS,29,204,178.0844237978076,142.97297986608518,0.8028382090755617,0.7323800482372324,0.8583345199895753,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8059479683953286,0.8068742398521371,0.7541079105602948,0.8525384299713784
sex12m,Y020_024,MWI_5_14,Lilongwe,14,MWI_1_2,80,33.49846805273636,-14.043042744804868,MWI2015DHS,23,140,134.5368682614994,120.23478872415623,0.8936939760665144,0.8185091465848847,0.9400151293994141,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8605943806406433,0.8613701068438901,0.8107985762256161,0.9059252374095668
sex12m,Y020_024,MWI_5_15,Mchinji,15,MWI_1_2,81,33.02017291331871,-13.78077378384876,MWI2015DHS,31,198,168.38201832730448,149.06050439029644,0.8852519162738002,0.8334874424825615,0.92242195464554,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8665411868869812,0.8675021444532134,0.8194059049153818,0.9082015683584387
sex12m,Y020_024,MWI_5_16,Dedza,16,MWI_1_2,82,34.318377383724524,-14.239848948358318,MWI2015DHS,34,212,181.32038990688358,146.73651567950134,0.8092664909603235,0.7271550998256174,0.8710490084569068,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.8156518470085414,0.8166663841533942,0.7645453170304356,0.8610085104499953
sex12m,Y020_024,MWI_5_17,Ntcheu,17,MWI_1_2,83,34.768812583096306,-14.823401860816109,MWI2015DHS,32,204,180.03632793775247,152.79065607412528,0.8486656988857972,0.7996278050937313,0.8873924261496725,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.845895853870793,0.8468381262832685,0.7991118108020175,0.8873121479085719
sex12m,Y020_024,MWI_5_18,Lilongwe City,18,MWI_1_2,84,33.78466792908087,-13.910102286606284,MWI2015DHS,14,117,115.72958024144761,80.91356168171218,0.6991605906882365,0.5505652831261659,0.8151236795106657,1836,0.8136505180253029,0.7784302419466183,0.844391402564423,0.7330936117127743,0.7345066056301551,0.6574161585063246,0.8008042762471651
sex12m,Y020_024,MWI_5_19,Mangochi,19,MWI_1_3,85,35.328070152406454,-14.141555840283553,MWI2015DHS,35,243,209.1797781055289,175.71896384666027,0.8400380067236326,0.7894924734742934,0.8802872225944065,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8418282190613202,0.842730002005678,0.7967714748274992,0.8817850505520594
sex12m,Y020_024,MWI_5_20,Machinga,20,MWI_1_3,86,35.602032476938035,-14.909474153961227,MWI2015DHS,32,195,170.73575490117,157.1419275374399,0.920380898707486,0.8632436157194608,0.9548934086456458,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.89608719182747,0.8970227359546835,0.8554803999475489,0.9313774029604797
sex12m,Y020_024,MWI_5_21,Zomba,21,MWI_1_3,87,35.348680528401296,-15.440977985535987,MWI2015DHS,25,155,151.93542392066027,137.6686526587644,0.9060997699302441,0.8447585200777611,0.9447871630428244,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8850395675921456,0.885848412707203,0.8436966078713427,0.9216265016174819
sex12m,Y020_024,MWI_5_22,Mulanje,22,MWI_1_3,88,35.54402218968039,-15.908156274932535,MWI2015DHS,32,155,127.04103986968836,112.37159017916373,0.8845298361413624,0.8267757845392582,0.9247801865216247,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8731656213979343,0.8743856243400189,0.8246930278111094,0.9146477105313833
sex12m,Y020_024,MWI_5_23,Phalombe,23,MWI_1_3,89,35.66749292862791,-15.69332650228596,MWI2015DHS,30,173,158.59889530117098,148.99950596669814,0.9394737944659444,0.9037523400388685,0.962487840811071,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.9117813726309808,0.9129246884931165,0.8710974532418638,0.9460433549029622
sex12m,Y020_024,MWI_5_24,Balaka,24,MWI_1_3,90,35.060852170308976,-15.035854949993102,MWI2015DHS,30,166,146.20912338631305,121.44762282959901,0.8306432595776577,0.7513768793205966,0.8883916554106589,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8393091798598888,0.8406764038028001,0.7868328644434432,0.8841026850176518
sex12m,Y020_024,MWI_5_25,Zomba City,25,MWI_1_3,91,35.32190832849267,-15.394038611922465,MWI2015DHS,9,65,59.10539793764794,52.23316161833172,0.8837291252726874,0.7654611404055748,0.9465257951108055,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8712194215750899,0.8735368611392053,0.8004161393968968,0.9286384751070259
sex12m,Y020_024,MWI_5_26,Chiradzulu,26,MWI_1_3,92,35.20860922241004,-15.767535233463864,MWI2015DHS,29,157,149.33014577744893,127.98853786076783,0.8570843964186098,0.7910785299413009,0.9047475690913388,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8513970491660895,0.8524098466111808,0.8027747612287411,0.8942199480516171
sex12m,Y020_024,MWI_5_27,Blantyre,27,MWI_1_3,93,34.92937934014503,-15.684420375214856,MWI2015DHS,16,111,108.20858995666137,80.81629977895876,0.7468566017848168,0.6699725373981127,0.8108853624626492,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.7895654680715248,0.7916909520154682,0.7202299646362043,0.8470493760355428
sex12m,Y020_024,MWI_5_28,Mwanza,28,MWI_1_3,94,34.5099911684457,-15.614939980736473,MWI2015DHS,25,132,121.42751143312269,106.88298911035861,0.8802205352715755,0.8275843841488072,0.9183725331583323,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8633334013248056,0.864528390378313,0.8114671929326791,0.9083372823758163
sex12m,Y020_024,MWI_5_29,Thyolo,29,MWI_1_3,95,35.14590938223536,-16.132958052516223,MWI2015DHS,33,185,166.20743098464712,134.3375703296661,0.8082524922852282,0.7378649716882466,0.8632428134332063,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8190461791496709,0.820200613966869,0.7669519178269512,0.8646464964439377
sex12m,Y020_024,MWI_5_30,Chikwawa,30,MWI_1_3,96,34.724079130618414,-16.217743422056422,MWI2015DHS,31,147,136.63945787788313,114.58060987713762,0.8385616545664294,0.7642696872427811,0.892726373038882,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8380677556417262,0.8392578300283601,0.7846299612463552,0.8847301373408538
sex12m,Y020_024,MWI_5_31,Nsanje,31,MWI_1_3,97,35.10210238841431,-16.719418596872988,MWI2015DHS,26,146,120.76921314836999,101.78896424878778,0.8428386804485992,0.7879458128163015,0.8855851860186014,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8400079210630107,0.8414205026974448,0.7818896078021187,0.8901084174016437
sex12m,Y020_024,MWI_5_32,Neno,32,MWI_1_3,98,34.68262848719152,-15.496971936777499,MWI2015DHS,26,162,136.69832295957562,115.4212263443035,0.8443499806390151,0.7578326915918765,0.9038783598444194,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.8451725814315583,0.8464077710496067,0.7937169495593551,0.8896362636031729
sex12m,Y020_024,MWI_5_33,Blantyre City,33,MWI_1_3,99,35.05142522327481,-15.797090693861705,MWI2015DHS,19,127,126.18401558773957,96.38057666659928,0.7638097124875769,0.669872038377887,0.8375016587498689,2319,0.8453846206630063,0.8248981626671161,0.863869762829278,0.7884607547749147,0.7899501406840268,0.7232419827426754,0.8452706822437048
sex12m,Y025_029,MWI_5_01,Chitipa,1,MWI_1_1,67,33.41158204610839,-9.974005685686997,MWI2015DHS,25,113,107.08391316110857,98.77813582808307,0.9224367406098674,0.8399063654037477,0.9642333811063781,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8899609562150196,0.8905598691796184,0.8456670266278687,0.9300243517882614
sex12m,Y025_029,MWI_5_02,Karonga,2,MWI_1_1,68,33.866334874016346,-10.084841819638836,MWI2015DHS,27,142,131.72764510834455,113.81498327159822,0.8640174443108479,0.7725663110219609,0.9223901237055148,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8658310604068182,0.8672183689021479,0.8181404045055092,0.9058341980340103
sex12m,Y025_029,MWI_5_03,Nkhatabay,3,MWI_1_1,69,34.03986220564974,-11.61921590702774,MWI2015DHS,27,139,122.83437020566308,104.03629904152444,0.8469640774592259,0.7769955430638728,0.8978653749812169,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8557688010757861,0.8575127063309312,0.8057968983537804,0.8965177146170568
sex12m,Y025_029,MWI_5_04,Rumphi,4,MWI_1_1,70,33.85483610430867,-10.791181993396545,MWI2015DHS,26,136,121.18179661613355,100.22768085019321,0.8270852854879145,0.7549198732385412,0.8813411524123959,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8481741064757091,0.8502624116815555,0.7946672398969331,0.8905307556314417
sex12m,Y025_029,MWI_5_05,Mzimba North,5,MWI_1_1,71,33.698617366732265,-11.23974039944667,MWI2015DHS,7,31,29.952381645608277,26.448647865803178,0.8830231992480362,0.7249504068428991,0.9557905341569922,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8651008475271096,0.8675814313729603,0.7998322740640784,0.9164084892769263
sex12m,Y025_029,MWI_5_06,Mzimba South,6,MWI_1_1,72,33.575160998223176,-12.02095807516945,MWI2015DHS,18,81,74.83332174156186,59.118884602498966,0.7900074889989119,0.6861409402814529,0.866203755579644,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8385274452927375,0.841711897287105,0.7727172928009517,0.887167516792527
sex12m,Y025_029,MWI_5_07,Likoma,7,MWI_1_1,73,34.731245832814736,-12.066929023436916,MWI2015DHS,22,131,121.37530484109276,104.80936185496401,0.863514715717359,0.7998749175953186,0.9092140078728955,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8681299981641721,0.8696161738988597,0.8203254132904939,0.9077335603281916
sex12m,Y025_029,MWI_5_08,Mzuzu City,8,MWI_1_1,74,34.004922079752575,-11.433350426571813,MWI2015DHS,10,69,64.15108757138741,48.48445103224402,0.7557853322173294,0.6363646286289101,0.8455085391496565,842,0.8295911756795097,0.788481704767959,0.8640880631327087,0.8253811223959828,0.8290761691263825,0.748434753181391,0.8815368422991696
sex12m,Y025_029,MWI_5_09,Kasungu,9,MWI_1_2,75,33.47083410082598,-12.998075222528772,MWI2015DHS,33,147,129.25300942951284,116.46932142710469,0.90109562586719,0.8471335551450515,0.9374162703329403,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8849392014686418,0.8853736882999113,0.8455129195615633,0.9210537503706803
sex12m,Y025_029,MWI_5_10,Nkhotakota,10,MWI_1_2,76,34.0524060649219,-12.832445474568253,MWI2015DHS,27,139,117.52727628714199,102.02815369990645,0.8681231874261413,0.7929114899321575,0.9188158312639927,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8689109427386719,0.870169688678938,0.8233308985455597,0.9073717359131773
sex12m,Y025_029,MWI_5_11,Ntchisi,11,MWI_1_2,77,33.8990139477213,-13.27701218954137,MWI2015DHS,27,128,99.50325892275359,89.66463415719655,0.9011225876210249,0.8277672498485175,0.94529984901975594,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8835801908165348,0.8841947009610492,0.8403816717704724,0.9222550753852464
sex12m,Y025_029,MWI_5_12,Dowa,12,MWI_1_2,78,33.74136484666604,-13.522446322462388,MWI2015DHS,31,141,116.67129373520552,101.98406228138468,0.874114437376904,0.780001525974424,0.9315024483667631,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8740201811561358,0.8751488839109568,0.8295153895158357,0.9117890279998061
sex12m,Y025_029,MWI_5_13,Salima,13,MWI_1_2,79,34.45397644726398,-13.766929210379374,MWI2015DHS,29,131,117.47175269363152,104.35102585801512,0.8883073885018512,0.8149359125381587,0.934912916937601,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8794264373496874,0.880176222484467,0.8372056938608442,0.9166579212036758
sex12m,Y025_029,MWI_5_14,Lilongwe,14,MWI_1_2,80,33.49846805273636,-14.043042744804868,MWI2015DHS,23,106,102.58684032276234,92.29120013274918,0.8996397573253971,0.817346445946353,0.9472492719896609,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8840138874011766,0.8846086504051694,0.8418160363732284,0.9218163257877118
sex12m,Y025_029,MWI_5_15,Mchinji,15,MWI_1_2,81,33.02017291331871,-13.78077378384876,MWI2015DHS,31,150,129.21517684760772,119.56071346700939,0.9252838279826486,0.8800955236496475,0.954325858779585,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8975735972764385,0.8980074898203468,0.8584134673653138,0.9339466635727007
sex12m,Y025_029,MWI_5_16,Dedza,16,MWI_1_2,82,34.318377383724524,-14.239848948358318,MWI2015DHS,32,143,116.75475885517999,100.42387038616216,0.8601265710353246,0.7899159595576736,0.909559177672296,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8675036120268825,0.8690078348700057,0.8208029832179888,0.9059651853983204
sex12m,Y025_029,MWI_5_17,Ntcheu,17,MWI_1_2,83,34.768812583096306,-14.823401860816109,MWI2015DHS,31,132,117.4642796136559,94.79655891990716,0.8070245629709417,0.7327681676123157,0.8644636728800561,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8448559315470523,0.8473611866778339,0.7881963665617251,0.8880902433731783
sex12m,Y025_029,MWI_5_18,Lilongwe City,18,MWI_1_2,84,33.78466792908087,-13.910102286606284,MWI2015DHS,14,109,107.9228258357923,92.98627473065964,0.8615997034041802,0.7684998976521781,0.9211024488490743,1326,0.8782602775097327,0.8512260045212983,0.900953657635369,0.8684542416061082,0.8700088822726615,0.8191827786997471,0.9090299469473807
sex12m,Y025_029,MWI_5_19,Mangochi,19,MWI_1_3,85,35.328070152406454,-14.141555840283553,MWI2015DHS,35,180,160.78970072939853,130.94950002434732,0.8144147257586426,0.752184052806899,0.8638469251741179,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8444234426490447,0.8463590396141754,0.7932042578741189,0.8850921339110855
sex12m,Y025_029,MWI_5_20,Machinga,20,MWI_1_3,86,35.602032476938035,-14.909474153961227,MWI2015DHS,32,123,111.59830754206584,105.73732052778684,0.9474813987472904,0.8879943421024484,0.9762204808313963,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.9050895117829051,0.9055987805987024,0.8660153902062855,0.9414276284251493
sex12m,Y025_029,MWI_5_21,Zomba,21,MWI_1_3,87,35.348680528401296,-15.440977985535987,MWI2015DHS,26,129,126.63201635724873,114.53872550075515,0.9045005267674446,0.8436738668489663,0.9432514465983426,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8891601259255303,0.8896008561041364,0.8506582553249595,0.9243566511829113
sex12m,Y025_029,MWI_5_22,Mulanje,22,MWI_1_3,88,35.54402218968039,-15.908156274932535,MWI2015DHS,33,135,112.83051016072986,102.5418759508337,0.9088133679867285,0.8467115088825968,0.9473211730918959,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8898617135819628,0.8903397656387319,0.8494662697321876,0.9266156055301807
sex12m,Y025_029,MWI_5_23,Phalombe,23,MWI_1_3,89,35.66749292862791,-15.69332650228596,MWI2015DHS,30,132,117.78920689454627,106.7774536767492,0.9065130540554908,0.8506230307548575,0.9428954326644347,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8907111165741199,0.8912595007502203,0.8494575210447507,0.9279890900851002
sex12m,Y025_029,MWI_5_24,Balaka,24,MWI_1_3,90,35.060852170308976,-15.035854949993102,MWI2015DHS,29,140,118.47798888170401,114.24384211392096,0.9642621654220457,0.899480881196413,0.9878576196406943,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.9105219628035967,0.9111858130056161,0.8718237043403311,0.9462759405378756
sex12m,Y025_029,MWI_5_25,Zomba City,25,MWI_1_3,91,35.32190832849267,-15.394038611922465,MWI2015DHS,9,50,44.833652439799756,37.878425781520555,0.8448659370855786,0.6779795803120733,0.9337191313823003,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8678333758627609,0.8706377798037387,0.801927754570898,0.9179646967768221
sex12m,Y025_029,MWI_5_26,Chiradzulu,26,MWI_1_3,92,35.20860922241004,-15.767535233463864,MWI2015DHS,27,118,110.49285628662632,92.12807344072077,0.8337921250015838,0.7530250821193142,0.8919366963050439,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8583452255980737,0.8605795918352923,0.8062499770530585,0.8986668157430076
sex12m,Y025_029,MWI_5_27,Blantyre,27,MWI_1_3,93,34.92937934014503,-15.684420375214856,MWI2015DHS,16,63,61.265049109038934,53.57944905029363,0.8745516379972773,0.7679384373325024,0.9362508369648969,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8757411431209501,0.8772607250606977,0.824751983391791,0.9174180966075987
sex12m,Y025_029,MWI_5_28,Mwanza,28,MWI_1_3,94,34.5099911684457,-15.614939980736473,MWI2015DHS,26,108,96.12029334965179,89.79905460859881,0.9342361688591759,0.8524828402739524,0.9721617151034755,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8978345335903856,0.8982329192700748,0.8569390241237821,0.9357583802327016
sex12m,Y025_029,MWI_5_29,Thyolo,29,MWI_1_3,95,35.14590938223536,-16.132958052516223,MWI2015DHS,34,132,114.98677777255699,98.07783717545779,0.8529488265986115,0.7702403008635733,0.9093866863231357,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8658448910513369,0.8675783702180511,0.8179196286140079,0.9044118511578102
sex12m,Y025_029,MWI_5_30,Chikwawa,30,MWI_1_3,96,34.724079130618414,-16.217743422056422,MWI2015DHS,31,130,118.19522738437772,104.65652580857157,0.8854547524852463,0.828044263149013,0.9254240064552708,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8799103631409615,0.8807945537262939,0.8370078065277813,0.9172120633660672
sex12m,Y025_029,MWI_5_31,Nsanje,31,MWI_1_3,97,35.10210238841431,-16.719418596872988,MWI2015DHS,27,128,110.22677486073428,94.32106390102152,0.85570011478782,0.7555069427363101,0.9192240460348371,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8662052554128413,0.8679711314035338,0.8159540698193277,0.9068710052599662
sex12m,Y025_029,MWI_5_32,Neno,32,MWI_1_3,98,34.68262848719152,-15.496971936777499,MWI2015DHS,26,128,101.3920458375728,88.24937836574271,0.870377726741166,0.8227271058766282,0.9066728873568625,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8748263971936414,0.8761600468429902,0.8285500509804454,0.9132477431656496
sex12m,Y025_029,MWI_5_33,Blantyre City,33,MWI_1_3,99,35.05142522327481,-15.797090693861705,MWI2015DHS,19,112,111.02327621619078,93.13739842541588,0.8388997478695682,0.7746655827312313,0.8874827833990087,1808,0.8740888137887524,0.8550066675894766,0.8909798313635032,0.8589072746789276,0.8610156482789826,0.8068359845917658,0.8998437531460083
sex12m,Y015_024,MWI_5_01,Chitipa,1,MWI_1_1,67,33.41158204610839,-9.974005685686997,MWI2015DHS,25,255,236.71682727125025,135.4441371333877,0.5721779000450369,0.5237824070883927,0.6192305388505475,1931,0.6053064430344598,0.5699086189754087,0.639633098900938,0.5780374538382411,0.5782646944843115,0.5210310007123926,0.6337512940211704
