indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_024,32,226,200.6729786351627,0.0018667719437205034,0.0018729368634453829,2.6072320403656534e-4,0.013235071100616835
sti12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_024,33,413,360.78463081101995,0.10110367712657009,0.018896449146132824,0.06961983016278528,0.14461228514943336
eversex,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,33,215,188.83194770078012,0.4050487168793123,0.0433579579050102,0.3236365453571785,0.49204195222698843
sex12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,33,215,188.83194770078012,0.31008967161978096,0.03837842760134903,0.24025073876142392,0.38981381931594283
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,33,215,188.83194770078012,0.17183624678800738,0.02650889097218003,0.12589346136534837,0.23013100897037006
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,33,215,188.83194770078012,0.13825342483177358,0.02504285452347647,0.09605451795455816,0.1949921839835233
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,28,69,61.72938349818896,0.006053881418158913,0.006104082592589662,8.333386201743234e-4,0.042585200607383966
sti12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y015_019,33,215,188.83194770078012,0.05826935874166206,0.014370295586993855,0.035711627273104014,0.09369154412084375
eversex,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,33,192,166.48801108216597,0.919683805183502,0.023408350381802757,0.8601980862692543,0.9551772501579373
sex12m,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,33,198,172.32642419060713,0.8129619770126075,0.032126670947639824,0.7417845180197402,0.8680103889250773
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_09,Kasungu,all,female,Y020_024,33,198,172.32642419060713,0.7378555477436299,0.03820477503433243,0.6564976463125778,0.8056485682745579
